중식메뉴,샐러드류,양념 및 장류,나물류,소스류,두류,찜류,곡류,죽류,국탕류,볶음류,유제품류,김치류,밥류,묵류,만두류,견과류,비빔밥볶음밥류,음료류,회류,부침류,덥밥국밥류,빵과자류,채소류,면류,육류,난류,어패류,디저트류,무침류,찌개류,해조류,과일류,전류,조림류,튀김류,장아찌류,구이류,스프류,덮밥국밥류,떡류
"['오징어굴소스볶음', '소고기매운무국', '오이무침', '모둠버섯구이', '쌀밥', '포기김치', '잡곡밥']",0,0,0,0,0,0,2,0,1,1,0,2,2,0,0,0,0,0,0,0,0,0,2,0,1,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0
"['미트볼케찹조림', '닭곰탕', '쌀밥', '영양부추생채', '메밀전', '포기김치', '잡곡밥']",0,0,0,0,0,0,3,0,1,0,0,2,2,0,0,0,0,0,0,0,0,0,1,0,2,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0
"['콩나물불고기', '쌀밥', '동그랑땡전', '얼갈이된장무침', '포기김치', '잡곡밥', '어묵탕']",0,0,0,0,0,0,2,0,1,0,0,2,2,0,0,0,0,0,0,0,0,0,1,0,2,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0
"['참나물무침', '가자미카레튀김', '배추겉절이', '쌀밥', '닭살냉채', '된장찌개', '잡곡밥']",1,1,0,0,0,0,2,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,1,1,0,0,0,0,1,0,0,0,0,0
"['파스타샐러드', '나물비빔밥', '미소장국', '오렌지', '포기김치', '소세지오븐구이']",1,1,0,0,0,0,1,0,1,0,0,2,0,0,0,0,1,0,0,0,0,0,2,0,1,0,0,0,0,0,0,2,0,0,0,0,1,0,0,0
"['순살파닭', '멸치크렌베리볶음', '쌀밥', '초장', '포기김치', '오징어브로컬리', '콩나물냉국', '잡곡밥']",0,1,0,1,0,0,2,0,1,1,0,2,2,0,0,0,0,0,1,0,0,0,1,0,1,0,2,0,0,0,0,0,0,0,1,0,0,0,0,0
"['주꾸미떡볶음', '양념장', '쇠고기샤브국', '연두부', '쌀밥', '해초무침', '포기김치', '잡곡밥']",0,1,0,1,1,1,2,0,1,1,0,2,2,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0
"['쇠고기숙주볶음', '홍어채무침', '시래기조림', '쌀밥', '포기김치', '연두부탕', '잡곡밥']",0,0,0,0,1,0,2,0,1,1,0,2,2,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0
"['해물누룽지탕', '배추겉절이', '쌀밥', '머위대나물', '우엉잡채', '부대찌개', '잡곡밥']",0,0,1,0,0,0,2,0,1,1,0,2,2,0,0,0,0,0,0,0,0,0,2,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
"['꽃게탕', '쌀밥', '치커리사과생채', '두부계란구이', '포기김치', '미니채소떡갈비', '잡곡밥']",1,0,0,0,1,0,2,0,1,0,0,2,2,0,0,0,0,0,0,0,0,0,1,0,1,1,1,0,0,0,0,1,0,0,0,0,2,0,0,0
"['닭오븐구이', '무생채', '쌀밥', '오이미역냉국', '포기김치', '꽈리고추어묵조림', '잡곡밥']",0,0,0,0,0,0,2,0,1,0,0,2,2,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,1,0,1,0,0,1,0,0,1,0,0,0
"['양배추쌈', '호박잎', '쌈장', '쌀밥', '열무김치', '제육볶음', '콩나물국', '잡곡밥', '메추리알조림']",0,1,0,1,0,0,2,0,1,0,0,2,2,0,0,0,0,0,0,0,0,0,5,0,1,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0
"['쇠고기낙지볶음', '쌀밥', '참나물땅콩무침', '어묵국', '포기김치', '새송이버섯전', '잡곡밥']",0,0,0,0,0,0,2,0,1,1,0,2,2,0,0,0,0,0,0,0,0,0,2,0,1,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0
"['시금치프리타타', '미역국', '마늘쫑무침', '쌀밥', '닭갈비', '포기김치', '잡곡밥']",0,0,0,0,0,0,2,0,1,0,0,2,2,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,1,0,1,0,0,0,0,0,2,0,0,0
"['단배추나물', '수제돈까스', '두부양념조림', '도토리묵냉국', '쌀밥', '포기김치', '잡곡밥']",0,0,0,0,1,0,2,0,1,0,0,2,2,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0
"['돈육김치찌개', '비엔나감자볶음', '쌀밥', '셀프무쌈말이', '갈치구이', '알타리김치', '잡곡밥']",0,0,0,0,0,0,2,0,0,1,0,3,2,0,0,0,0,0,0,0,0,0,1,0,2,0,1,0,1,1,0,0,0,0,0,0,1,0,0,0
"['돈육보쌈', '어묵볶음', '쌀밥', '고추장찌개', '샐러드바:과일', '쌈&야채스틱', '포기김치', '잡곡밥']",0,1,0,0,0,0,2,0,0,1,0,2,2,0,0,0,0,0,0,0,0,0,2,0,1,0,1,0,0,1,0,1,0,0,0,0,1,0,0,0
"['청경채생채', '쌀밥', '포기김치', '짬뽕불고기', '옥수수계란찜', '된장찌개', '잡곡밥']",0,1,1,0,0,1,3,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0
"['소면', '오징어볶음', '쇠고기무국', '오이무침', '모듬묵양념장', '쌀밥', '포기김치', '잡곡밥']",0,1,0,1,0,0,3,0,1,1,0,2,2,0,0,0,0,0,0,0,0,0,1,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
"['치커리무침', '들깨시래기국', '쌀밥', '매운닭찜', '임연수구이', '포기김치', '잡곡밥']",0,0,0,0,0,1,2,0,1,0,0,2,2,0,0,0,0,0,0,0,0,0,2,0,1,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0
"['맑은국', '칠리소스', '열무김치', '단무지', '해물까스', '부추만두', '짜장밥']",0,2,0,1,0,0,0,0,1,0,0,3,1,0,1,0,0,0,0,0,0,0,3,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
"['소고기불고기', '조랭이떡미역국', '김치전', '쌀밥', '포기김치', '콩나물무침', '잡곡밥']",0,0,0,0,0,0,2,0,1,0,0,3,2,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,1,0,1,0,0,0,1,0,0,0
"['해물된장찌개', '두부조림', '간장깻잎지', '배추겉절이', '쌀밥', '표고버섯탕수육', '잡곡밥']",0,0,0,0,1,0,2,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,2,0,0,0,1,0,1,1,0,0,0,1,1,0,0,0,0,0
"['검정콩조림', '가쯔오장국', '감자채볶음', '열무김치', '가자미양념찜', '강된장', '곤드레밥']",0,1,0,0,1,1,1,0,1,1,0,2,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,1,0,0,1,0,0,0,0,0,0
"['쇠고기샤브국', '비름나물', '주꾸미굴소스볶음', '쌀밥', '볼어묵볶음', '포기김치', '잡곡밥']",0,0,1,0,0,0,2,0,1,2,0,2,2,0,0,0,0,0,0,0,0,0,1,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0
"['미트볼케찹조림', '마늘쫑무침', '알탕', '쌀밥', '포기김치', '계란말이', '잡곡밥']",0,0,0,0,0,0,2,0,1,0,0,2,2,0,0,0,0,0,0,0,0,0,1,0,1,1,1,0,1,0,0,0,0,1,0,0,1,0,0,0
"['돈육간장불고기', '쌀밥', '쑥갓두부무침', '매운어묵볶음', '포기김치', '콩나물국', '잡곡밥']",0,0,0,0,1,0,2,0,1,1,0,2,2,0,0,0,0,0,0,0,0,0,2,0,1,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0
"['쌀밥', '동태전', '배추된장국', '닭갈비', '포기김치', '치커리사과생채', '잡곡밥']",1,0,0,0,0,0,2,0,1,0,0,2,2,0,0,0,0,0,0,0,0,0,2,0,1,0,1,0,0,0,0,1,1,0,0,0,1,0,0,0
"['미소장국', '산채비빔밥', '언양식불고기', '포기김치', '과일샐러드', '아삭고추무침']",1,1,0,0,0,0,0,0,1,0,0,2,0,0,0,0,1,0,0,0,0,0,3,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
"['오이무침', '굴비구이', '탕수만두', '쌀밥', '육개장', '알타리김치', '잡곡밥']",0,0,0,0,0,0,2,0,0,0,0,2,2,0,1,0,0,0,0,0,0,0,1,0,2,0,1,0,1,1,0,0,0,0,0,0,1,0,0,0
"['두부구이', '양념장', '양파절임', '쌀밥', '시래기국', '열무김치', '훈제오리구이', '잡곡밥', '쌈무']",0,1,0,1,1,0,2,0,1,0,0,2,2,0,0,0,0,0,0,0,0,0,3,0,1,0,0,0,2,0,0,0,0,0,0,0,2,0,0,0
"['야채계란찜', '북어국', '쌀밥', '버섯불고기', '포기김치', '실곤약초무침', '잡곡밥']",0,0,0,0,0,1,2,0,1,0,0,2,2,0,0,0,0,0,0,0,0,0,1,0,1,1,1,0,1,0,0,0,0,0,0,0,1,0,0,0
"['땅콩조림', '도토리묵무침', '쌀밥', '열무김치', '연두부탕', '등갈비김치찜', '잡곡밥']",0,0,0,0,2,1,2,0,1,0,0,2,2,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
"['꽃게탕', '양배추쌈', '쌈장', '고구마줄기볶음', '쌀밥', '마늘치킨', '포기김치', '잡곡밥']",0,1,0,1,0,0,2,0,1,1,0,2,2,0,0,0,0,0,0,0,0,0,3,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
"['오징어볶음', '소면', '고기전', '쌀밥', '포기김치', '호박나물', '쇠고기미역국', '잡곡밥']",0,0,1,0,0,0,3,0,1,1,0,2,2,0,0,0,0,0,0,0,0,0,1,1,1,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0
"['동파육', '쌀밥', '셀프무쌈말이', '열무된장국', '포기김치', '잡곡밥', '통도라지구이']",0,0,0,0,0,0,2,0,1,0,0,2,2,0,0,0,0,0,0,0,0,0,3,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0
"['치커리무침', '시래기된장국', '쌀밥', '포기김치', '유자청제육볶음', '잡곡밥', '오꼬노미야끼계란말이']",0,0,0,0,0,0,2,0,1,1,0,2,2,0,0,0,0,0,0,0,0,0,2,0,1,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0
"['해물누룽지탕', '돈육잡채', '마늘쫑무침', '쌀밥', '차돌박이찌개', '포기김치', '잡곡밥']",0,0,0,0,0,0,2,0,1,0,0,2,2,0,0,0,0,0,0,0,0,0,1,1,2,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0
"['모듬묵샐러드', '미소장국', '카레라이스', '떡갈비조림', '요플레', '포기김치', '오복지']",1,3,0,0,0,0,0,0,1,0,1,2,0,0,0,0,1,0,0,0,0,0,2,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
"['닭찜', '두부계란부침', '부추생채', '쌀밥', '포기김치', '잡곡밥', '고사리육개장']",0,0,0,0,1,1,2,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,2,0,1,1,0,0,1,1,0,0,1,0,0,0,0,0,0,0
"['참나물무침', '참치김치찌개', '알타리김치', '쌀밥', '단호박장조림', '잡곡밥', '고등어구이']",0,0,0,0,0,0,2,0,0,0,0,3,2,0,0,0,0,0,0,0,0,0,2,0,0,0,2,0,1,1,0,0,0,1,0,0,1,0,0,0
"['해물순두부찌개', '쫑상추무침', '감자채전', '언양식불고기', '쌀밥', '포기김치', '잡곡밥']",0,0,0,0,1,0,3,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,1,1,0,0,1,0,0,0,1,0,0,0
"['취나물', '들깨버섯국', '소고기낙지볶음', '쌀밥', '배추겉절이', '비엔나케찹조림', '잡곡밥']",0,0,1,0,0,0,2,0,1,1,0,2,2,0,0,0,0,0,0,0,0,0,2,0,2,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
"['메밀전병만두', '가쯔오국', '감자프리타타', '포기김치', '아삭고추무침', '콩나물밥']",0,1,0,0,0,0,1,0,1,0,0,2,1,0,1,0,0,0,0,0,0,0,3,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
"['쇠고기샤브국', '온두부', '쌀밥', '열무김치', '김치제육볶음', '꽁치구이', '잡곡밥']",0,0,0,0,1,1,2,0,1,1,0,2,2,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
"['양념장', '모듬묵', '쌀밥', '콩가루배추국', '포기김치', '콩나물겨자채', '순살양념치킨', '잡곡밥']",0,1,1,1,0,0,2,0,1,0,0,2,2,1,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
"['도라지오이생채', '쌀밥', '실곤약흑임자무침', '근대국', '포기김치', '짬뽕불고기', '잡곡밥']",0,0,0,0,0,0,2,0,1,0,0,2,2,0,0,0,0,0,0,0,0,0,3,0,1,0,0,0,2,0,0,0,0,0,0,0,1,0,0,0
"['숙주나물', '쌀밥', '시래기들깨탕', '닭갈비', '포기김치', '해물파전', '잡곡밥']",0,0,1,0,0,0,2,0,1,0,0,2,2,0,0,0,0,0,0,0,0,0,2,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0
"['삼겹살구이', '어묵볶음', '쌀밥', '포기김치', '콩나물국', '잡곡밥', '상추파무침']",0,0,0,0,0,0,2,0,1,1,0,2,2,0,0,0,0,0,0,0,0,0,2,0,1,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0
"['브로컬리초장', '쌀밥', '차돌박이찌개', '포기김치', '매운주꾸미볶음', '잡곡밥', '두부새싹구이']",0,1,0,1,1,0,2,0,0,1,0,2,2,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0
"['미니케익', '미역국', '잡채', '오징어숙회무침', '배추겉절이', '쌀밥', '쇠불고기', '식혜', '잡곡밥']",0,0,0,0,0,0,5,0,1,0,0,2,2,0,0,0,0,1,0,0,0,1,1,1,1,0,1,0,1,0,1,0,0,0,0,0,1,0,0,0
"['부추생채', '아욱국', '쌀밥', '계란찜', '훈제오리구이', '포기김치', '잡곡밥', '쌈무']",0,0,0,0,0,1,2,0,1,0,0,2,2,0,0,0,0,0,0,0,0,0,3,0,1,1,0,0,2,0,0,0,0,0,0,0,1,0,0,0
"['궁중떡찜', '유채나물', '레몬탕수육', '쌀밥', '고추장찌개', '포기김치', '잡곡밥']",0,1,1,0,0,1,3,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
"['해물된장찌개', '닭찜', '쌀밥', '포기김치', '새송이버섯전', '잡곡밥', '얼갈이생채']",0,0,0,0,0,1,2,0,0,0,0,3,2,0,0,0,0,0,0,0,0,0,2,0,1,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0
"['오징어볶음', '쇠고기무국', '소면', '쌀밥', '포기김치', '치커리유자청무침', '잡곡밥', '메추리알조림']",0,0,0,0,0,0,3,0,1,1,0,2,2,0,0,0,0,0,0,0,0,0,1,1,1,1,1,0,1,0,0,0,0,1,0,0,0,0,0,0
"['모둠쌈', '쌀밥', '차돌박이찌개', '포기김치', '제육볶음', '잡곡밥', '해파리겨자채']",0,0,1,0,0,0,2,0,0,0,0,2,2,0,0,0,0,0,1,0,0,0,1,0,2,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0
"['고추잡채', '쌀밥', '참나물생채', '꽃빵', '근대국', '포기김치', '잡곡밥', '고등어조림']",0,0,0,0,0,0,3,0,1,0,0,2,2,0,0,0,0,0,0,0,0,1,3,1,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0
"['시금치프리타타', '오이무침', '수제돈가스', '민물새우찌개', '쌀밥', '포기김치', '잡곡밥']",0,0,0,0,0,0,2,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,2,0,1,0,1,0,1,1,0,0,0,0,1,0,1,0,0,0
"['가지나물', '새알미역국', '배추겉절이', '쌀밥', '마파두부', '유린기', '잡곡밥']",0,0,1,0,1,0,2,0,1,0,0,2,2,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0
"['쇠고기매운버섯국', '해물청경채볶음', '메밀부추전', '쌀밥', '도라지초무침', '포기김치', '잡곡밥']",0,0,0,0,0,0,2,0,1,1,0,2,2,0,0,0,0,0,0,0,0,0,3,0,1,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0
"['홍어채무침', '쌀밥', '버섯불고기', '포기김치', '마늘쫑볶음', '콩나물국', '잡곡밥']",0,0,0,0,0,0,2,0,1,1,0,2,2,0,0,0,0,0,0,0,0,0,2,0,1,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0
"['미역줄기볶음', '두부계란부침', '쭈꾸미볶음', '쌀밥', '배추된장국', '포기김치', '잡곡밥']",0,0,0,0,1,0,2,0,1,2,0,2,2,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,1,0,1,0,0,0,0,0,0,0
"['쇠고기잡채', '가쯔오장국', '쑥갓두부무침', '갈치조림', '강된장', '곤드레밥', '알타리김치']",0,1,0,0,1,0,0,0,1,0,0,2,1,0,0,0,0,0,0,0,0,0,2,1,1,0,1,0,1,1,1,0,0,1,0,0,0,0,0,0
"['치킨핑거', '도토리묵무침', '쌀밥', '물파래무침', '포기김치', '육개장', '잡곡밥']",0,0,0,0,0,0,2,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,2,0,2,0,0,0,2,1,0,0,0,0,1,0,0,0,0,0
"['무나물', '돼지갈비찜', '어묵볶음', '배추겉절이', '쌀밥', '시금치국', '잡곡밥']",0,0,1,0,0,1,2,0,1,1,0,2,2,0,0,0,0,0,0,0,0,0,2,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"['양념장', '취나물', '연두부', '들깨시래기국', '쌀밥', '닭갈비', '포기김치', '잡곡밥']",0,1,1,1,1,1,2,0,1,0,0,2,2,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
"['옥수수전', '배추겉절이', '쌀밥', '콩나물파채', '근대국', '돈삼겹보쌈', '잡곡밥', '상추쌈']",0,0,1,0,0,0,3,0,1,0,0,2,2,0,0,0,0,0,0,0,0,0,4,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
"['파스타샐러드', '맑은국', '군고구마', '포기김치', '개성감자만두', '카레덮밥']",1,1,0,0,0,0,2,0,1,0,0,2,0,0,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
"['오징어볶음', '사골떡국', '쌀밥', '포기김치', '치커리사과생채', '계란말이', '잡곡밥']",1,0,0,0,0,0,2,0,1,1,0,2,2,0,0,0,0,0,0,0,0,0,1,0,1,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0
"['톳두부무침', '쌀밥', '포기김치', '누룽지탕수육', '실곤약초무침', '된장찌개', '잡곡밥']",0,1,0,0,1,0,2,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,2,1,0,0,0,0,1,0,0,0,0,0
"['참치야채전', '쌀밥', '콩가루배추국', '포기김치', '호박나물', '짬뽕불고기', '잡곡밥']",0,0,1,0,0,0,2,0,1,0,0,2,2,0,0,0,0,0,0,0,0,0,2,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0
"['봄동겉절이', '수제돈까스', '오징어국', '쌀밥', '포기김치', '삼치구이', '잡곡밥']",0,0,0,0,0,0,2,0,1,0,0,3,2,0,0,0,0,0,0,0,0,0,1,0,1,0,2,0,0,0,0,0,0,0,1,0,1,0,0,0
"['도라지오이무침', '언양식불고기', '배추겉절이', '과일샐러드', '미역장국', '콩나물밥']",1,0,0,0,0,0,0,0,1,0,0,2,1,0,0,0,0,0,0,0,0,0,3,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0
"['해물된장찌개', '두부조림', '시금치나물', '쌀밥', '매운닭찜', '포기김치', '잡곡밥']",0,0,1,0,1,1,2,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0
"['숙주나물', '깍두기', '쌀밥', '올갱이아욱국', '들깨버섯무침', '등갈비김치찜', '잡곡밥']",0,0,1,0,0,1,2,0,1,0,0,2,2,0,0,0,0,0,0,0,0,0,3,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"['소고기불고기', '쌀밥', '포기김치', '시금치국', '해물파전', '잡곡밥', '통도라지구이']",0,0,0,0,0,0,2,0,1,0,0,2,2,0,0,0,0,0,0,0,0,0,2,0,1,0,1,0,0,0,0,0,1,0,0,0,2,0,0,0
"['세발나물', '돼지갈비찜', '새알미역국', '쌀밥', '알타리김치', '잡곡밥', '두부새싹구이']",0,0,1,0,1,1,2,0,1,0,0,2,2,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
"['궁중떡볶이', '간장양념', '굴비구이', '무생채', '포기김치', '곤드레밥', '청양된장찌개']",0,2,0,1,0,0,1,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,2,0,0,0,1,0,1,1,0,0,0,0,0,0,1,0,0,1
"['메밀전병만두', '가지무침', '찜닭', '북어계란국', '쌀밥', '포기김치', '잡곡밥']",0,0,0,0,0,1,2,0,1,0,0,2,2,0,1,0,0,0,0,0,0,0,2,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
"['양념깻잎지', '배추겉절이', '쌀밥', '동태전', '미니채소떡갈비', '콩비지찌개', '잡곡밥']",0,0,0,0,1,0,2,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,1,1,0,0,1,0,0,0,1,0,0,0
"['오징어볶음', '쌀밥', '차돌박이찌개', '치커리유자청무침', '계란말이', '알타리김치', '잡곡밥']",0,0,0,0,0,0,2,0,0,1,0,2,2,0,0,0,0,0,0,0,0,0,1,0,1,1,1,0,1,1,0,0,0,0,0,0,1,0,0,0
"['순살파닭', '맛살겨자채', '쌀밥', '물파래무침', '어묵국', '포기김치', '잡곡밥']",0,0,0,0,0,0,2,0,1,0,0,2,2,0,0,0,0,0,0,0,0,0,1,0,1,0,2,0,2,0,0,0,0,0,1,0,0,0,0,0
"['모듬묵샐러드', '숙주나물', '가쯔오장국', '깍두기', '단호박영양밥', '돈육칠리강정']",1,0,1,0,0,0,0,0,1,0,0,2,1,0,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
"['쇠고기무국', '오이무침', '고추잡채', '쌀밥', '꽃빵', '포기김치', '갈치구이', '잡곡밥']",0,0,0,0,0,0,3,0,1,0,0,2,2,0,0,0,0,0,0,0,0,1,2,1,1,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0
"['꽃게탕', '물미역', '쌀밥', '초장', '포기김치', '돈육굴소스볶음', '새송이버섯전', '잡곡밥']",0,1,0,1,0,0,2,0,1,1,0,2,2,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,2,0,1,0,0,0,0,0,0,0
"['무나물', '소면', '아욱국', '골뱅이무침', '쌀밥', '버섯불고기', '포기김치', '잡곡밥']",0,0,1,0,0,0,3,0,1,0,0,2,2,0,0,0,0,0,0,0,0,0,2,1,1,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0
"['사천식탕수육', '견과류조림', '쌀밥', '참나물생채', '포기김치', '연두부탕', '잡곡밥']",0,0,0,0,1,0,3,0,1,0,0,2,2,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0
"['나물비빔밥', '코다리조림', '미소장국', '군고구마', '깍두기', '과일샐러드']",1,1,0,0,0,0,2,0,1,0,0,2,0,0,0,0,1,0,0,0,0,0,2,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0
"['들깨시래기국', '쌀밥', '제육볶음', '콩나물무침', '알타리김치', '잡곡밥', '메추리알조림']",0,0,0,0,0,0,2,0,1,0,0,2,2,0,0,0,0,0,0,0,0,0,2,0,1,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0
"['취나물', '찜닭', '옥수수전', '쌀밥', '포기김치', '동태탕', '잡곡밥']",0,0,1,0,0,1,3,0,1,0,0,2,2,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
"['들깨무채국', '돈육피망볶음', '모둠쌈', '쌀밥', '포기김치', '잡곡밥', '해파리겨자채']",0,0,1,0,0,0,2,0,1,1,0,2,2,0,0,0,0,0,1,0,0,0,2,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"['낙지볶음', '오이생채', '배추겉절이', '쌀밥', '계란찜', '소고기된장찌개', '잡곡밥']",0,0,0,0,0,1,2,0,0,1,0,2,2,0,0,0,0,0,0,0,0,0,1,0,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0
"['유부주머니국', '두부양념조림', '단호박범벅', '생선까스&탈탈소스', '포기김치', '콩나물밥']",0,0,0,0,2,0,0,1,1,0,0,2,1,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
"['쌀밥', '봄동된장국', '마늘쫑건새우볶음', '포기김치', '닭볶음탕', '부추전', '잡곡밥']",0,0,0,0,0,0,2,0,2,1,0,2,2,0,0,0,0,0,0,0,0,0,2,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
"['미트볼케찹조림', '사각어묵볶음', '쌀밥', '김구이', '달래간장', '포기김치', '부대찌개', '잡곡밥']",0,0,0,1,0,0,2,0,0,1,0,2,2,0,0,0,0,0,0,0,0,0,1,0,2,0,1,0,0,1,2,0,0,1,0,0,0,0,0,0
"['해물된장찌개', '양념깻잎지', '홍어채무침', '쌀밥', '포기김치', '돈육굴소스볶음', '잡곡밥']",0,0,0,0,0,0,2,0,0,1,0,2,2,0,0,0,0,0,0,0,0,0,1,0,1,0,2,0,2,1,0,0,0,0,0,0,0,0,0,0
"['해물누룽지탕', '깍두기', '쌀밥', '차돌박이찌개', '계란말이', '잡곡밥', '오이미역무침']",0,0,0,0,0,0,2,0,1,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,1,1,1,0,0,0,0,0,1,0,0,0
"['미소장국', '카레라이스', '모듬묵', '떡갈비조림', '요플레', '포기김치', '양념장', '오복지']",0,4,0,1,0,0,0,0,1,0,1,2,0,1,0,0,1,0,0,0,0,0,2,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
"['시금치나물', '명태코다리조림', '비엔나케찹볶음', '배추겉절이', '쌀밥', '잡곡밥', '우거지해장국']",0,0,1,0,0,0,2,0,1,1,0,2,2,0,0,0,0,0,0,0,0,0,2,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
"['마늘쫑무침', '들깨시래기국', '쌀밥', '표고버섯탕수육', '포기김치', '두부오꼬노미야끼', '잡곡밥']",0,0,0,0,1,0,2,0,1,0,0,2,2,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0
"['오징어국', '쌀밥', '버섯불고기', '포기김치', '실곤약초무침', '상추쑥갓생채', '잡곡밥']",0,0,0,0,0,0,2,0,1,0,0,2,2,0,0,0,0,0,0,0,0,0,2,0,1,0,1,0,2,0,0,0,0,0,0,0,1,0,0,0
